,Job Title,Company,Location,Salary,Job Description,Post Date,Extract Date
619,Calypso Support Business analyst,Luxoft,"New York, NY 10006 (Financial District area)+1 location",N/A,"Client is implementing Calypso to cover the full scope of its activities.
Project is split into phases and 2 at least have been delivered.",Posted27 days ago,2022-05-05
620,SENIOR BUSINESS ANALYST,NYC Careers,"Manhattan, NY 10001 (Chelsea area)+1 location",N/A,"Minimum 3 years of experience in a project manager or lead analyst position with responsibilities for planning and organizing work, develop short and long-range…",Posted30+ days ago,2022-05-05
621,Business Analyst,Signature Bank,"New York, NY",Estimated $80.8K - $102K a year,"Superior analytical, interpersonal and organizational skills; detail oriented.
In this role, you will compile, analyze and report on performance of departmental…",Posted13 days ago,2022-05-05
622,"Research Data Analyst, Real Estate & Infrastructure Securiti...",LSEG (London Stock Exchange Group),"New York, NY",N/A,"Design optimal data services and data models to fit the use cases.
Analyze and visualize data for usage in research reports.",Posted30+ days ago,2022-05-05
623,Junior Salesforce Business Analyst,Fund For Public Health In New York Inc,"Long Island City, NY 11101",N/A,Support data analysts across COVID-19 equity grant programs to ensure coordination in data management and reporting.,Posted30 days ago,2022-05-05
624,new,ZM Financial Systems,"New York, NY",Estimated $95.8K - $121K a year,"5 + years of system/business analysis experience.
Our data, analytical solutions and insights help decision-makers identify opportunities and manage the risks…",Posted1 day ago,2022-05-05
625,"Senior Associate, Senior Data Scientist, Advanced Analytics...",New York Life Insurance Co,"New York, NY",N/A,"Sourcing data from the appropriate databases.
Collaborate with other analysts and data scientists within the Retail Annuities analytics team as well as in other…",Posted30+ days ago,2022-05-05
626,HRIS Analyst,Chainalysis,"New York, NY",Estimated $96.1K - $122K a year,"Experience with 3rd party integrations, data movement, and ETL (extraction/transformation/loading) that support moving sizable sets of data.",Posted30+ days ago,2022-05-05
627,Business analyst,Virtusa,"Albany, NY",N/A,"Gathers, organizes and reviews operational data, metrics to analyze data.
Product Owner, BA, Requirement Gathering, Product Development, Java Applications, Card…",Posted30+ days ago,2022-05-05
628,"City Research Scientist II / Data Analyst, Bureau of Hepatit...",NYC Careers,"Queens, NY 11101+1 location",N/A,"Attention to detail and appreciation for data quality.
At least 3 yrs experience in working either with surveillance of large-registry data, hospital or…",Posted30+ days ago,2022-05-05
629,Business Analyst (mid-senior level),"Tri-Mar Consulting, Inc","Pittsford, NY",Estimated $90.9K - $115K a year,"Competencies in business analyst skills.
Synthesizing complex data into actionable insights and goals.
Participating in research, data analysis, and new feature…",Posted30+ days ago,2022-05-05
630,new,NYU Langone,"New York, NY+3 locations",N/A,"Requires 2-5 years of relevant experience and BA/BS Degree or equivalent.
Candidate is a self-motivated, detail-oriented, problem solver.",Posted7 days ago,2022-05-05
631,Technical Business Analyst,Marsh & McLennan Agency,"White Plains, NY 10601",N/A,"API/ETL/UI data mapping documents.
Knowledge of technical infrastructure, data flow and other technology.
Using the information collected during these discovery…",Posted30+ days ago,2022-05-05
632,Shopper Data Expert - New York,Envision,"New York, NY 10011 (Flatiron area)",Estimated $89.8K - $114K a year,"We are looking for a strategic shopper data expert who can conduct a shopper data landscape (syndicated, loyalty card, 3rd party, 1st party, retailer direct)…",Posted30+ days ago,2022-05-05
633,new,Coordinated Care Services Inc,"Syracuse, NY 13202 (Southwest area)",N/A,Ensuring reliable data is maintained throughout the organizational systems by working with line staff to identify and remedy data inaccuracies discovered.,Posted7 days ago,2022-05-05
634,Business Analyst & Consultant,ZM Financial Systems,"New York, NY",Estimated $95.4K - $121K a year,"Strong organizational and presentation skills, with attention to detail and the ability to lead effective meetings and manage multiple projects with tight…",Posted30+ days ago,2022-05-05
635,"Analyst, Value Based Payment Initiatives",Fidelis Care,"Hybrid remote in Long Island City, NY 11101",N/A,"1-2 years of data analyst experience preferred.
As a data analyst of Value Based Payment initiatives, you will use your analytical skills to assist in the…",Posted30+ days ago,2022-05-05
636,Technology Business Analyst,Delaware North,"Remote in Buffalo, NY 14202",N/A,"Deliver functional specifications to include functional hierarchy, workflow, business rules, interface design and definitions, outstanding issues, data analysis…",Posted30+ days ago,2022-05-05
637,Continuous Improvement Analyst,Suffolk County,"Hauppauge, NY",N/A,"Collects and analyzes data relative to the performance of government programs and operations.
Collects and analyzes data on the economic, demographic and…",Posted30+ days ago,2022-05-05
638,"Senior Analyst, Data/Content Management",Intercontinental Exchange,"New York, NY 10022 (Turtle Bay area)",N/A,"Excellent knowledge of Excel and other data analyst tools.
Work closely with teams in London, US and India to resolve data queries, confirm market data and…",Posted28 days ago,2022-05-05
639,Data Programmer and Analyst,CRC Management Co LLC,"Queens, NY",N/A,"Assist management and field personnel with data compilation and analysis.
Create and update data templates for import into accounting and management reporting…",Posted21 days ago,2022-05-05
640,"DnA Ambassador (Clinical Business Analyst - Level 1), Data &...",NYC Health + Hospitals,"New York, NY",N/A,"Evaluate data request prior to escalation to the data services team.
Create training programs to improve data quality and access to data.",Posted30+ days ago,2022-05-05
641,new,KPMG,"Rochester, NY 14604 (Central Business District area)+3 locations",N/A,"Manage surveys/data collection and analysis, design and maintain data systems and databases including fixing basic coding errors and other data-related problems…",Posted1 day ago,2022-05-05
642,Vlocity Business Analyst,Silverline,"New York, NY+1 location",Estimated $96.7K - $122K a year,"Experience with data migrations from third party systems to Salesforce.
Design elegant, innovative Salesforce solutions involving: configuration of Salesforce…",Posted30+ days ago,2022-05-05
643,new,Pace University,"New York, NY 10038 (Financial District area)",Estimated $58.2K - $73.6K a year,"Interested in data science and information management.
Monday-Friday, 9 am-5 pm Some evenings and weekend hours required.",Posted2 days ago,2022-05-05
644,new,VISITING NURSE SERVICE OF NEW YORK,"Manhattan, NY",N/A,Coordinates initiatives to improve data quality with providers and operations staff while integrating data needs.,Posted5 days ago,2022-05-05
645,"Product Control Sr. Analyst, AVP",Citi,"Getzville, NY 14068",N/A,"5-8 years of relevant experience.
Evaluate moderately complex issues utilizing data, and select the best action between potentially conflicting situations.",Posted30+ days ago,2022-05-05
646,Business Analyst,KORE,"Rochester, NY 14624",Estimated $53K - $67.2K a year,"0-5 years’ experience as a Business analyst.
Ability to synthesize and summarize data quickly.
Strong excel and data analysis skills.",Posted30+ days ago,2022-05-05
647,Junior Financial Analyst - Commercial,Mohawk Fine Papers,"Cohoes, NY 12047",N/A,"Interpret data to support decision making.
Able to work with large amounts of data.
Perform data validation, collaborate with Director to streamline processes.",Posted22 days ago,2022-05-05
648,new,Ropes & Gray,"Hybrid remote in New York, NY 10036",Estimated $58.8K - $74.4K a year,"A bachelor’s degree is required; 3 to 5 years of professional services experience strongly preferred.
The role of the analyst is to organize and analyze data…",Posted5 days ago,2022-05-05
649,"Technical Analyst, Reporting - IntelliScript",Milliman,"Albany, NY 12205",Estimated $59.8K - $75.8K a year,"By leveraging our relationships with retail pharmacy chains, PBM’s, and data clearinghouses, Milliman IntelliScript assesses pharmacy and other types of data on…",Posted30+ days ago,2022-05-05
650,Market Planning & Data Analyst - I/II/III - 003119,Excellus,"Rochester, NY 14604 (Central Business District area)",Estimated $67.4K - $85.4K a year,"Advance data mining experience/training.
In lieu of degree, 5 years related experience in marketing, economics, business or healthcare analytics.",Posted30+ days ago,2022-05-05
651,"Sr. Analyst, Front End (Clickstream)","Grubhub Holdings, Inc.","Hybrid remote in New York, NY 10018",N/A,"4+ years of experience as a data analyst.
You have deep experience building data products and systems around large volumes of structured web event data,…",Posted30+ days ago,2022-05-05
652,"Senior Data Analyst, Consumer Lending - New York New York",PenFed Credit Union,"New York, NY 10001 (Chelsea area)",N/A,"Three (3) years of experience in complex, data driven problem solving, customer behavior analysis, and product performance analysis.",Posted30+ days ago,2022-05-05
653,Business Analysts + PC,Rapidosoft Technologies,"Jackson Heights, NY 11372",Estimated $98.8K - $125K a year,"Managing all resources that form part of the delivery team for the project, incorporating all resources and their activities into clearly stated defendable plan…",Posted30+ days ago,2022-05-05
654,Senior Radiology IT Analyst,NYU Langone,"New York, NY",N/A,"Â· Analyze data conversion needs.
The Senior Radiology IT Analyst is expected to use critical thinking skills in providing systems solutions to meet business…",Posted30+ days ago,2022-05-05
